country_id,country_name,date,Coverage,K-12 School Closure,Non-essential Businesses Closure,Gathering Limitations,Banning Gatherings of a Certain Size,Public information campaigns,Shelter-in-place Order,Close public transport,Travel Restrictions,State of Emergency Declaration,Note
TUN,Tunisia,03-04-2020,,,,,,,,,Screening,,"Transfer of all flights from Italy to Terminal 2 to ensure that passengers from this country do not mix with others,  The Ministry of Health also provided all the necessary health monitoring tools to this station. Source: https://covid-19.tn/fr/mesures-preventives/"
TUN,Tunisia,03-09-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"Suspend maritime travel between Tunisia and Italy. Maintain only one flight per week from Marseille instead of two. Suspend all flights between Tunisia and Italy except for the Tunis-Rome line, with a reduction in the number of weekly flights from only 14 to 3. Source: https://covid-19.tn/fr/mesures-preventives/"
TUN,Tunisia,03-16-2020,,,,,,,,,Ban on high-risk regions,,"Tunisia suspends all international flights, closes land borders: https://gulfnews.com/world/mena/coronavirus-tunisia-suspends-all-international-flights-closes-land-borders-1.1584395810643 "
TUR,Turkey,03-16-2020,General,Require closing all levels,,,,,,,,,"""He [Erdogan] said primary, middle and secondary schools would be closed for one week (March 16- 20) and after that students will receive remote online tuition for another week from March 23.""  Source:     https://web.archive.org/web/2020317150048/https://www.reuters.com/article/us-health-coronavirus-turkey/turkey-says-schools-universities-to-close-over-coronavirus-idUSKBN20Z2RH    https://web.archive.org/web/2020428021307/https://www.middleeasteye.net/news/coronavirus-turkey-close-schools-universities-football-sports-games"
TUR,Turkey,03-16-2020,General,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,"Turkey will temporarily close cafes, sports and entertainment venues (in addition to bars and nightclubs).; https://web.archive.org/web/2020316200954/https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkey-quarantines-thousands-of-pilgrims-orders-closure-of-bars-idUKKBN2120K8; https://web.archive.org/web/2020406161054/https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkey-shuts-cafes-to-halt-coronavirus-spread-as-cases-jump-to-47-idUKKBN2130HJ Turkey https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkeys-first-coronavirus-case-shuts-schools-impacts-sports-idUKKBN20Z2SX; https://web.archive.org/web/2020406162051/https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkeys-first-coronavirus-case-shuts-schools-impacts-sports-idUKKBN20Z2SX  "
TUR,Turkey,03-16-2020,General,,,Require cancelling,,,,,,,"Turkey will temporarily close cafes, sports and entertainment venues (in addition to bars and nightclubs) and is suspending mass prayers in mosques in an effort to contain the spread of the coronavirus, as the number of confirmed cases rose to 47, authorities said on Monday. Sports games will be played without spectators; https://web.archive.org/web/2020406161054/https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkey-shuts-cafes-to-halt-coronavirus-spread-as-cases-jump-to-47-idUKKBN2130HJ Turkey https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkeys-first-coronavirus-case-shuts-schools-impacts-sports-idUKKBN20Z2SX; https://web.archive.org/web/2020406162051/https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkeys-first-coronavirus-case-shuts-schools-impacts-sports-idUKKBN20Z2SX"
TUR,Turkey,01-01-2020,,,,,No restrictions,,,,,,
TUR,Turkey,03-24-2020,Targeted,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,All public transport vehicles will be allowed to carry only half their capacity from 24th March:   http://web.archive.org/web/2020418224105/https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/turkey-limits-shopping-transportation-over-coronavirus/1776819    https://web.archive.org/web/2020406163912/https://uk.reuters.com/article/uk-health-coronavirus-turkey/turkey-steps-up-aid-to-elderly-tightens-curbs-as-virus-toll-rises-idUKKBN21B0KZ
TUR,Turkey,03-28-2020,Targeted,,,,,Require closing (or prohibit most citizens from using it),,,,,"""Turkey halted intercity buses, trains and limited domestic flights Saturday in a bid to curb the spread of coronavirus."" http://web.archive.org/web/2020418222817/https://www.dailysabah.com/business/transportation/turkey-virtually-halts-intercity-travel-amid-covid-19-outbreak https://web.archive.org/web/2020406165053/https://uk.reuters.com/article/us-health-coronavirus-turkey/turkey-limits-transport-opposition-calls-for-stay-at-home-order-over-virus-idUKKBN21F09C Inner city buses remain open although can only run at 50% capacity: https://www.hurriyetdailynews.com/people-fined-for-violating-virus-rules-in-group-photo-154101"
TUR,Turkey,03-09-2020,General,,,,,,recommend not leaving house,,,,Turkish health minister recommends that those with chronic illnesses and those age 50 and older should stay home; https://www.aa.com.tr/en/health/turkey-free-of-coronavirus-so-far-says-health-minister/1759786 (Link not archivable)  
TUR,Turkey,03-21-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"Partial curfew on Turkish citizens who are older than 65-year-old and suffering from chronic illnesses. Interior Ministry said on Saturday: “As of midnight today, the citizens aged 65 and over and also people who suffer from chronic illnesses are restricted from leaving their home,” the ministry said in a statement. While a total lockdown for the affected groups, other groups are still allowed to leave the house, hence coded as 2G; https://www.aa.com.tr/en/turkey/coronavirus-turkey-restrains-older-citizens-from-leaving-homes/1774287 (link not archivable); https://web.archive.org/web/2020406155641/https://www.reuters.com/article/us-health-coronavirus-turkey/turkey-steps-up-aid-to-elderly-tightens-curbs-as-virus-toll-rises-idUSKBN21B0L3  "
TUR,Turkey,04-11-2020,Targeted,,,,,,Require not leaving house with minimal exceptions,,,,"Turkey enforces total lockdown in 31 provinces (out of 81) over the weekend; only exceptions are essential workers, hence coded as 3T; http://web.archive.org/web/2020410210804/https://www.icisleri.gov.tr/2-gun-sokaga-cikma-yasagi; https://web.archive.org/web/2020426214213/https://www.icisleri.gov.tr/2-gun-sokaga-cikma-yasagi-bu-gece-saat-2400-itibariyla-sona-eriyor"
TUR,Turkey,04-13-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,
TUR,Turkey,04-18-2020,Targeted,,,,,,Require not leaving house with minimal exceptions,,,,"Turkey enforces total lockdown in 31 provinces (out of 81) over the weekend; only exceptions are essential workers, hence coded as 3T. Lockdown starts midnight Friday/Saturday; https://web.archive.org/web/2020426214333/https://www.icisleri.gov.tr/17-19-nisan-tarihleri-arasinda-30-buyuksehir-ve-zonguldak-il-sinirlari-icerisinde-sokaga-cikma-yasagi"
TUR,Turkey,04-20-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,
TUR,Turkey,03-18-2020,General,,,,,,,Recommend closing (or significantly reduce volume/route/means of transport),,,"Erdogan urges citizens not to leave their houses unnecessarily and limit social contact until the coronavirus threat dissipates. According to a Turkish colleague of mine, Erdogan did mention travel to other cities after being asked about it in the press conference. Hence, 1G; https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/turkey-will-use-all-means-to-eliminate-coronavirus/1770969 (Link not archivable)  "
TUR,Turkey,03-28-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"Turkey halted intercity buses, trains and limited domestic flights Saturday in a bid to curb the spread of coronavirus. Moreover, private travel between cities requires a permit granted by a local Travel Permit Board on application (for essential trips). https://web.archive.org/web/2020504112413/https://www.icisleri.gov.tr/koronavirus-tebdirleri-kapsaminda-sehirlerarasi-otobus-yolcu-tasimaciligi-ile-ilgili-ek-genelge; https://web.archive.org/web/2020504111944/https://www.dailysabah.com/business/transportation/turkey-virtually-halts-intercity-travel-amid-covid-19-outbreak"
TUR,Turkey,01-24-2020,,,,,,,,,Screening,,"Turkey installed cameras at all airports and began scanning passengers traveling from China with thermal cameras detecting fevers, which are one of the major symptoms of the virus.; https://web.archive.org/web/2020406143233/https://www.dailysabah.com/tourism/2020/01/28/china-virus-sends-shockwaves-across-travel-sector-including-in-turkey"
TUR,Turkey,02-05-2020,,,,,,,,,Ban on high-risk regions,,"“Starting from Wednesday [Feb. 5], we have decided to stop all the flights from China,” Health Minister Fahrettin Koca told reporters at a press conference on Feb. 3 after the meeting of the Science Council. https://web.archive.org/web/2020406143620/https://www.hurriyetdailynews.com/turkey-to-suspend-flights-from-china-until-end-of-month-151705"
TUR,Turkey,03-27-2020,,,,,,,,,Total border closure,,"Starting on March 27, Erdogan announced the suspension of all international flights:    https://web.archive.org/web/2020426223958/https://www.aljazeera.com/news/2020/03/turkey-suspends-international-flights-expands-restrictions-200328055429764.html"
TZA,Tanzania,03-18-2020,General,Require closing all levels,,,,,,,,,"Tanzania has announced the closure of all schools as part of measures to curb the spread of coronavirus in the East African nation. They will be shut from Wednesday for 30 days, Prime Minister Kassim Majaliwa said. --  https://web.archive.org/web/2020506213010/https://www.ghanaweb.com/GhanaHomePage/africa/Tanzania-to-close-schools-over-coronavirus-896902; ""In a live television broadcasting, the Prime Minister, Kassim Majaliwa said that the government has decided to temporarily close all schools from kindergarten to advanced levels for 30-days"" -- https://web.archive.org/web/2020506213118/https://www.eturbonews.com/567498/tanzania-tour-operators-government-devise-unified-response-to-covid-19-outbreak/ ; https://web.archive.org/web/2020506213156/https://www.thecitizen.co.tz/news/-Tanzania-extends-school-closure-to-universities-due-to-virus-/1840340-5495352-qgiccoz/index.html"
TZA,Tanzania,03-17-2020,General,,,Require cancelling,,,,,,,"""In a live broadcast the Prime Minister Kassim Majaliwa said government had taken steps to suspend political gatherings and rallies, close all schools from kindergarten to Form Six for 30 days.  The government has also suspended sports activities such as the Vodacom Premier League and all inter school games throughout the country."" https://web.archive.org/web/2020506213850/https://allafrica.com/stories/20203171108.html"
TZA,Tanzania,01-01-2020,,,,,No restrictions,,,,,,
TZA,Tanzania,03-17-2020,General,,,,Restrictions on gatherings between 10-100 people,,,,,,"The Tanzanian government has announced a ban on public gathering. The exact threshold as to what constitutes a gathering has not be specified, however, given that religious services are still allowed to take place, we estimate it to be a restriction on gatherings with more than 100 individuals. The government has been criticized for not banning church services and not imposing harsher restrictions (http://web.archive.org/save/https://www.bbc.co.uk/news/topics/cjnwl8q4qdrt/tanzania; http://web.archive.org/save/https://www.voanews.com/science-health/coronavirus-outbreak/tanzanian-president-criticized-refusing-close-places-worship)     ""A day after a case of Coronavirus was confirmed in Tanzania, government has banned all forms of public gathering""; (http://web.archive.org/web/2020428140733/https://www.thecitizen.co.tz/news/1840340-5494476-agwmfd/index.html) ""He also announced the suspension of all sports events and all forms of gatherings including political rallies for 30 days as the government in collaboration with its partners battled to contain the deadly disease."" (http://web.archive.org/web/2020428141122/http://www.xinhuanet.com/english/2020-03/17/c_138888678.htm)"
TZA,Tanzania,03-14-2020,,,,,,,,,Screening,,"""The Minister for Health, Community Development, Gender, Elderly and Children, Ms Ummy Mwalimu recently said authorities have expanded thermal screening facilities at all major airports. The minister revealed that screening exercises for incoming passengers are conducted in major airports--Julius Nyerere International Airport (JNIA), Kilimanjaro Airport (KIA) and Mwanza Airport. The minister said about 140 medical equipment had been installed at all major airports, borders and ports, and that medical experts have been trained to handle the screening process to reduce the risk of transmission from persons jetting in who might be infected."" -- https://allafrica.com/stories/20203140021.html"
TZA,Tanzania,03-15-2020,,,,,,,,,Ban on high-risk regions,,All flights to India from Tanzania cancelled. https://web.archive.org/web/2020326155348/https://www.reuters.com/article/us-health-coronavirus-africa/african-nations-close-borders-cancel-flights-to-contain-coronavirus-spread-idUSKBN2120YR
TZA,Tanzania,03-16-2020,,,,,,,,,Screening,,"""The Minister for Health, Community Development, Gender, Elderly and Children, Ms Ummy Mwalimu recently said authorities have expanded thermal screening facilities at all major airports. The minister revealed that screening exercises for incoming passengers are conducted in major airports--Julius Nyerere International Airport (JNIA), Kilimanjaro Airport (KIA) and Mwanza Airport. The minister said about 140 medical equipment had been installed at all major airports, borders and ports, and that medical experts have been trained to handle the screening process to reduce the risk of transmission from persons jetting in who might be infected."" -- https://allafrica.com/stories/20203140021.html"
TZA,Tanzania,03-22-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"""As part of the additional measures to curb the spread of the virus, the president announced that with effect from today Tanzania will put all visitors and Tanzanians arriving from the high risk countries under quarantine at their own expense for 14 days."" -- https://www.thecitizen.co.tz/news/1840340-5500244-audo6y/index.html"
TZA,Tanzania,04-12-2020,,,,,,,,,Total border closure,,Flights in and out of the country have been banned  https://web.archive.org/web/2020413224200/https://www.thecitizen.co.tz/news/1840340-5500244-audo6y/index.html  https://web.archive.org/web/2020413224357/https://www.gov.uk/foreign-travel-advice/tanzania/coronavirus 
UGA,Uganda,03-20-2020,General,Require closing all levels,,,,,,,,,"Pre-primary, Primary, Secondary, University, and Tertiary schools closed for a month: presidential speech: https://web.archive.org/web/2020407171343/https://www.statehouse.go.ug/media/presidential-statements/2020/03/18/guidelines-avoiding-corona-virus-pandemic; https://www.aa.com.tr/en/africa/uganda-announces-sweeping-measures-against-coronavirus/1771145 (link not archivable)"
UGA,Uganda,03-25-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"sale of non-food items o nmarkets banned, also merry-making shops have been closed earlier. Only food shops are open now: https://web.archive.org/web/2020407170035/https://www.monitor.co.ug/News/National/Museveni-suspends-public-transport-for-14-days-/688334-5504246-wtum70z/index.html, https://web.archive.org/web/2020407170409/https://www.hrw.org/news/2020/04/02/uganda-respect-rights-covid-19-response"
UGA,Uganda,03-18-2020,General,,,Require cancelling,,,,,,,"Public gatherings including worship, pubs, weddings, music shows, rallies and cultural meetings have been suspended for 32 days with immediate effect.  https://web.archive.org/web/2020427204001/https://edition.cnn.com/2020/03/19/africa/uganda-bans-weddings-coronavirus-intl/index.html"
UGA,Uganda,01-01-2020,,,,,No restrictions,,,,,,
UGA,Uganda,03-30-2020,General,,,,Restrictions on gatherings between 10-100 people,,,,,,14-day nationwide lockdown  https://web.archive.org/web/2020427204156/https://www.aa.com.tr/en/africa/uganda-declares-curfew-to-curb-spread-of-covid-19/1785775
UGA,Uganda,03-25-2020,General,,,,,Require closing (or prohibit most citizens from using it),,,,,"""President Yoweri Museveni suspends all public transport for 14 days in additional measures to help curb the spread of the Novel coronavirus after the confirmed cases in Uganda rise to 14."" (https://web.archive.org/web/2020407161453/https://www.newvision.co.ug/new_vision/news/1517069/live-coronavirus-museveni-deliver-5th-address)"
UGA,Uganda,03-30-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,14-day nationwide lockdown  https://web.archive.org/web/2020427204156/https://www.aa.com.tr/en/africa/uganda-declares-curfew-to-curb-spread-of-covid-19/1785775
UGA,Uganda,03-18-2020,General,,,,,,,Recommend closing (or significantly reduce volume/route/means of transport),,,"""Do not travel unless it is absolutely necessary, if you are using public transport""  https://web.archive.org/web/2020427204001/https://edition.cnn.com/2020/03/19/africa/uganda-bans-weddings-coronavirus-intl/index.html"
UGA,Uganda,03-30-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"14-day nationwide lockdown  ""Private vehicles will be banned from roads after earlier restrictions were ignored ""  https://web.archive.org/web/2020427204156/https://www.aa.com.tr/en/africa/uganda-declares-curfew-to-curb-spread-of-covid-19/1785775"
UGA,Uganda,01-20-2020,,,,,,,,,Screening,,screenings start at Entebbe airport https://www.independent.co.ug/timeline-of-ugandas-response-to-covid-19/
UGA,Uganda,02-06-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,quarantine for travelers from China https://www.monitor.co.ug/News/National/Coronavirus--100-quarantined/688334-5446090-3umfo4z/index.html
UGA,Uganda,03-22-2020,,,,,,,,,Ban on high-risk regions,,"external borders closed: land and sea - … except for drivers and accompanying crews, not exceeding 3 persons, for cargo transport vehicles - trailers, lorries and other cargo vehicles.  presidential speech: https://web.archive.org/web/2020407172201/https://www.yowerikmuseveni.com/additional-guidelines-covid-19-corona-virus-preventive-measures"
UKR,Ukraine,03-12-2020,General,Require closing all levels,,,,,,,,,"Schooling is stopped at nursery schools, general secondary schools, out-of- school educational institutions, colleges, universities, institutions of undergraduate, graduate and postgraduate learning: https://web.archive.org/web/2020414005009/https://covid19.gov.ua/en"
UKR,Ukraine,03-17-2020,General,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,"Starting March 17, food supply, trade and entertaining enterprises, fitness clubs, and cultural establishments temporarily stop working. Cafes and restaurants are only open for take-out and delivery service only. Domestic trade of food, petrol, hygienic items, and medications is allowed for people to buy and sell. Banking and insurance are permitted.  Link: https://web.archive.org/web/2020427201956/https://covid19.gov.ua/en"
UKR,Ukraine,03-12-2020,General,,,Require cancelling,,,,,,,"'In an attempt to prevent the spread of COVID-19, Ukraine closed schools and banned public events of 200 people or more, effective March 12.'    https://web.archive.org/web/2020406142305/https://www.forbes.com/sites/katyagorchinskaya/2020/03/11/ukraine-closes-schools-bans-public-events-over-coronavirus/    https://web.archive.org/web/2020406142428/http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html"
UKR,Ukraine,01-01-2020,,,,,No restrictions,,,,,,
UKR,Ukraine,03-12-2020,General,,,,Restrictions on gatherings between 100-1000 people,,,,,,"'In an attempt to prevent the spread of COVID-19, Ukraine closed schools and banned public events of 200 people or more, effective March 12.'    https://web.archive.org/web/2020406142305/https://www.forbes.com/sites/katyagorchinskaya/2020/03/11/ukraine-closes-schools-bans-public-events-over-coronavirus/    https://web.archive.org/web/2020406142428/http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html"
UKR,Ukraine,03-17-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,There is a ban on any public gatherings with more than 10 participants. It is only allowed to hold events necessary to provide the activities of central and local government authorities: https://web.archive.org/save/https://covid19.gov.ua/en
UKR,Ukraine,03-18-2020,General,,,,,Require closing (or prohibit most citizens from using it),,,,,"From 18 March to 11 May, no more than 10 passengers are allowed to be transported simultaneously by public transport. The subway in Kyiv, Kharkiv and Dnipro does not work. Regular and irregular passenger and road transport is prohibited: https://web.archive.org/web/2020427201325/https://covid19.gov.ua/karantynni-zakhody"
UKR,Ukraine,03-16-2020,General,,,,,,recommend not leaving house,,,,"President Zelenskyy stated in an address ""I strongly recommend that all people stay home, except for the need to buy food or pharmaceuticals."" This is a development from three days earlier in which only those over 60 were advised to stay home.     https://web.archive.org/web/2020407160742/https://www.president.gov.ua/en/news/zvernennya-glavi-derzhavi-shodo-protidiyi-koronavirusu-60181 "
UKR,Ukraine,03-12-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"Prohibition on regular and irregular carriage of passengers by automobile transport in suburban, long-distance, intra-regional and inter-regional connections  Link to Decree: http://search.ligazakon.ua/l_doc2.nsf/link1/KP200211.html"
UKR,Ukraine,03-16-2020,,,,,,,,,Total border closure,,"Starting from 16 March 2020, entry into the territory of Ukraine of foreign nationals and stateless persons has been suspended, except for persons who are entitled to permanent or temporary residence in the territory of Ukraine, and in some other cases. Starting from 17 March 2020, border crossing checkpoints are closed for aviation, rail, and bus services: https://web.archive.org/web/2020417195633/https://covid19.gov.ua/border"
URY,Uruguay,03-14-2020,General,Require closing all levels,,,,,,,,,"Suspension of classes for 14 days at all educational levels, public and private  Link: https://web.archive.org/web/2020413042203/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-emergencia-sanitaria-covid19"
URY,Uruguay,04-22-2020,Targeted,Require closing all levels,,,,,,,,,Rural schools have opened after one month of full closing. Schools in cities will continue closed. Source: https://web.archive.org/web/2020424000608/https://www.infobae.com/america/america-latina/2020/04/22/reabrieron-en-uruguay-la-mitad-de-las-escuelas-rurales-en-medio-de-la-pandemia-del-coronavirus/ / https://web.archive.org/web/2020426191000/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-trabajo-emergencia-sanitaria-covid19
URY,Uruguay,03-15-2020,General,,recommend closing (or work from home),,,,,,,,/web/2020413042203/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-emergencia-sanitaria-covid19
URY,Uruguay,03-13-2020,General,,,Require cancelling,,,,,,,"Presidential decree from March 13 suspends all public events in the country  ""Suspéndanse todos los espectáculos públicos hasta que el Poder Ejecutivo lo determine""  Link: https://web.archive.org/web/2020427211247/https://medios.presidencia.gub.uy/legal/2020/decretos/03/cons_min_18.pdf"
URY,Uruguay,04-01-2020,,,,,No restrictions,,,,,,
URY,Uruguay,03-27-2020,General,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,Reduction of public transportation during weekends (since 27.03). Increase of frequency during weekdays to avoid overcrowded units (since 10.04). Source: https://web.archive.org/web/2020426191000/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-trabajo-emergencia-sanitaria-covid19
URY,Uruguay,03-13-2020,General,,,,,,recommend not leaving house,,,,Government declares sanitary emergency and recommends people stay home    Link: https://web.archive.org/web/2020413042203/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-emergencia-sanitaria-covid19
URY,Uruguay,04-02-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"New call not to leave the houses without a specific need, or move to other locations during the Tourism Week, in order to avoid the spread of the virus to the departments that it has not yet affected.  https://web.archive.org/web/2020413042203/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-emergencia-sanitaria-covid19"
URY,Uruguay,04-13-2020,General,,,,,,recommend not leaving house,,,,End of the Tourism Week in Uruguay - period during which there were internal movement restrictions
URY,Uruguay,03-13-2020,General,,,,,,,Recommend closing (or significantly reduce volume/route/means of transport),,,People are recommended to stay at home  /web/2020413042203/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-emergencia-sanitaria-covid19
URY,Uruguay,04-01-2020,General,,,,,,,Require closing (or prohibit most people from using it),,," Call for citizens not to travel with trailers, trailers, motor homes or the like and not to circulate with hunting weapons, from Wednesday, April 1. Controls will be carried out on national routes, departmental roads and within cities, which include request for documents and control of vehicle regularity. Public campsites and resorts are closed and private parties are encouraged to do so as well.  https://web.archive.org/web/2020425201215/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-transporte-emergencia-sanitaria-covid19"
URY,Uruguay,03-13-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,A 14-days quarantine is mandatory for those travellers coming from affected countries. https://web.archive.org/web/2020426191000/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-trabajo-emergencia-sanitaria-covid19
URY,Uruguay,03-16-2020,,,,,,,,,Ban on high-risk regions,,A 14-days quarantine is mandatory for those travelers coming from affected countries + flights from Europe & vessels from Argentina banned (except for Nationals). https://web.archive.org/web/2020426191000/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-trabajo-emergencia-sanitaria-covid19
URY,Uruguay,03-24-2020,,,,,,,,,Total border closure,,"Borders completely closed, even for nationals, until April 13. https://web.archive.org/web/2020426191000/https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-trabajo-emergencia-sanitaria-covid19"
USA,United States,03-05-2020,Targeted,Require closing all levels,,,,,,,,,Washington District Shuts Down All Schools to Slow Deadly Coronavirus Outbreak  Link: https://www.thedailybeast.com/northshore-school-district-shuts-down-all-schools-to-slow-deadly-coronavirus-outbreak
USA,United States,03-19-2020,Targeted,,require closing (or work from home) all-butessential workplaces,,,,,,,,Several States implementing working from home or stay at home policies:   Alabama: April 3  Alaska: Mar 28  Arizona: Mar 31  California: March 19  Colorado: March 26 - April 11  Connecticut: March 23  Delaware: March 24 - May 15  Dist. of Columbia:   Florida: April 3  Georgia: April 3 - 13  Hawaii: March 25  Idaho: March 25  Illinois: March 21  Indiana: March 24 - April 6  Kansas: March 30  Kentucky: March 26  Louisiana: March 23  https://edition.cnn.com/2020/03/23/us/coronavirus-which-states-stay-at-home-order-trnd/index.html  
USA,United States,04-08-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,Link: https://www.nytimes.com/interactive/2020/us/coronavirus-stay-at-home-order.html
USA,United States,04-21-2020,Targeted,,require closing (or work from home) all-butessential workplaces,,,,,,,,See Which States Are Reopening and Which Are Still Shut Down   Link: https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html
USA,United States,03-01-2020,Targeted,,,Recommend cancelling,,,,,,,"CDC upgrades it's warning to level 3, meaning avoid non-essential travel. This leads to the cancellation of large events, like the American Physical Society annual meeting.  http://web.archive.org/web/2020502091626/https://www.aps.org/upload/CancellationAttendanceCert.pdf"
USA,United States,03-12-2020,Targeted,,,Require cancelling,,,,,,,"Statewise-changes and dates are listed in website: https://archive.vn/6NqU4  Oregon: No gatherings of more than 250 people in Oregon for 4 weeks, Gov. Kate Brown says Link: https://web.archive.org/web/2020502095403/https://www.oregonlive.com/coronavirus/2020/03/no-gatherings-of-250-or-more-people-in-oregon-for-4-weeks-gov-kate-brown-says.html Washington: Washington Gov. Jay Inslee said he’s banning gatherings of more than 250 people in several counties. Link: http://web.archive.org/web/2020502095318/https://www.cnbc.com/2020/03/11/washington-state-bans-large-events-to-contain-the-coronavirus-outbreak.html"
USA,United States,01-01-2020,,,,,No restrictions,,,,,,
USA,United States,03-11-2020,Targeted,,,,Restrictions on very large gatherings (the limit is above 1000 people),,,,,,San Fransisco bans gatherings more than 1000 people http://web.archive.org/web/2020502090602/https://www.businessinsider.com/san-francisco-bans-large-gatherings-1000-people-2020-3?r=US&IR=T  Statewise-changes and dates are listed in website: https://archive.vn/6NqU4
USA,United States,03-12-2020,Targeted,,,,Restrictions on gatherings between 100-1000 people,,,,,,California: Gov. Newsom orders statewide cancellation of gatherings over 250 people  https://archive.vn/AKQZJ
USA,United States,03-21-2020,Targeted,,,,Restrictions on gatherings of less than 10 people,,,,,,"State by state differences shown in archived link: https://archive.vn/6NqU4  Illinois March 21 at 5 p.m., which bans gatherings of more than 10 people.  Georgia introduces ban on gatherings of more than 10 people: https://web.archive.org/web/2020504102357/https://www.reuters.com/article/us-health-coronavirus-georgia-idUSKBN2180GR"
USA,United States,03-17-2020,Targeted,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,"Decisions to close transit systems in the U.S. are decentralized and rest with local jurisdictions or regional transit authorities. Large cities' transit systems (which are discussed in the NY Times article) remain open, while smaller transit systems have suspended or closed. Evidence of smaller systems closing as early as March 17, as reported in this trade publication: https://web.archive.org/web/2020413224627/https://www.masstransitmag.com/bus/article/21130388/smaller-transit-providers-suspending-service-or-limiting-to-medically-necessary-trips-due-to-covid19-concerns  (Livingston Essential Transportation Service (LETS) is a medium urban system with Livingston County as its service area. LETS is also a department of the county government.)"
USA,United States,03-15-2020,Targeted,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"First stay at home orders on March 15th in Puerto Rico, March 19th in California, and so forth. For a good record of when these went into effect in each state: https://archive.vn/wip/XBuyE    There still remain a few states who have no enforced stay at home orders, and some states will begin their move away as of April 24th "
USA,United States,03-14-2020,General,,,,,,,Recommend closing (or significantly reduce volume/route/means of transport),,,"TRUMP: ""If you don't have to travel I wouldn't do it ... we want this thing to end.""  https://eu.usatoday.com/story/travel/airline-news/2020/03/14/coronavirus-travel-president-trump-adds-united-kingdom-ireland-fl  ""CDC does not generally issue advisories or restrictions for travel within the United States."" https://web.archive.org/web/2020322045144/https://www.cdc.gov/coronavirus/2019-ncov/travelers/travel-in-the-us.html"
